Material Composition,EnergyAboveHull,Formation_energy,Paper citation
Ca2Y6Ti8O24,17.00030381,-2.846387307,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca2Y6V8O24,0,-2.439623429,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Ba4Co4Ni4O24,292.3906631,-0.945009039,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Ba4Co6Ni2O24,235.4092249,-1.05204557,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Ba4Co7Ni1O24,220.0033808,-1.092478961,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Ba4Fe1Co7O24,196.0741586,-1.173814137,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Ba4Fe1Ni7O24,323.8226369,-0.826353903,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Ba4Fe2Co6O24,186.0265304,-1.216240172,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Ba4Fe2Ni6O24,309.8566214,-0.910076829,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Ba4Mn1Co7O24,189.9522081,-1.197508112,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Ba4Mn1Ni7O24,340.4376551,-0.833147128,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Ba4Mn2Co6O24,189.8246296,-1.247586123,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Ba4Mn2Fe6O24,956.8319557,-0.666962335,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Ba4Mn2Ni6O24,318.3999077,-0.948350029,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Ba4Mn4Co4O24,189.1762542,-1.346933393,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Ba4Mn4Ni4O24,274.7566306,-1.161242831,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Ba4Mn6Co2O24,191.8366738,-1.438880414,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Ba4Mn6Fe2O24,178.5861675,-1.516887735,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Ba4Mn6Ni2O24,231.128112,-1.349533883,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Ba4Mn7Co1O24,196.4091336,-1.481611675,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Ba4Mn7Fe1O24,190.0752554,-1.52032396,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Ba4Mn7Ni1O24,210.3357277,-1.442657534,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Ba4Ni4Co4O24,294.3104131,-0.943089289,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Ba4Ni6Co2O24,357.1453513,-0.830199258,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Ba4Ni7Co1O24,351.8175019,-0.782064617,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4La4Co8O24,75.15595576,-1.546844915,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4La4Cr8O24,0.203972667,-2.150521976,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4La4Fe8O24,0.593437233,-1.894836948,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4La4Ga8O24,139.3700039,-1.991198883,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4La4Mn8O24,38.14616569,-1.963347749,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4La4Ni8O24,232.2092086,-1.18957129,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4La4Sc8O24,87.36071311,-2.83926262,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4La4Ti8O24,0,-2.845021828,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4La4V8O24,21.88033825,-2.30622995,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Pr4Co8O24,73.13416251,-1.51336395,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Pr4Cr8O24,51.42310236,-2.050551511,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Pr4Fe8O24,72.01080223,-1.790089983,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Pr4Ga8O24,204.0999935,-1.885898668,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Pr4Mn8O24,37.03306019,-1.931198533,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Pr4Ni8O24,224.4021653,-1.161875575,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Pr4Sc8O24,141.3737259,-2.749226155,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Pr4Ti8O24,21.819592,-2.793286362,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Pr4V8O24,21.12324531,-2.256039985,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Sr4Co4Ni4O24,244.8003451,-1.006614402,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Sr4Co6Ni2O24,213.3656569,-1.088104183,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Sr4Co7Ni1O24,179.6593128,-1.146838074,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Sr4Fe1Co7O24,141.4534555,-1.2432285,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Sr4Fe1Ni7O24,313.927543,-0.884089516,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Sr4Fe2Co6O24,142.8261923,-1.275012785,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Sr4Fe2Ni6O24,295.5820426,-0.968002192,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Sr4Mn1Co7O24,144.1544983,-1.260115725,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Sr4Mn1Ni7O24,347.2959006,-0.871175741,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Sr4Mn2Co6O24,150.042028,-1.306973486,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Sr4Mn4Co4O24,138.5759318,-1.414601756,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Sr4Mn4Ni4O24,238.5350582,-1.214532444,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Sr4Mn6Co2O24,139.2313513,-1.508553777,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Sr4Mn6Fe2O24,129.155595,-1.583386348,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Sr4Mn6Ni2O24,184.3307895,-1.413399246,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Sr4Mn7Co1O24,151.8983111,-1.543190538,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Sr4Mn7Fe1O24,132.392433,-1.595074823,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Sr4Mn7Ni1O24,158.4134052,-1.511647897,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Sr4Ni4Co4O24,247.9095951,-1.003505152,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Sr4Ni6Co2O24,312.1156251,-0.881491121,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Sr4Ni7Co1O24,324.9450843,-0.83808323,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Y4Co8O24,93.79066576,-1.55106064,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Y4Cr8O24,63.96485561,-2.096362951,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Y4Fe8O24,74.81814061,-1.829060423,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Y4Ga8O24,207.7571831,-1.930453608,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Y4Mn8O24,39.11088786,-1.970934723,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Y4Ni8O24,166.3476686,-1.278283265,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Y4Sc8O24,142.3238844,-2.793383345,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Y4Ti8O24,0,-2.838364302,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca4Y4V8O24,0,-2.360952675,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca8Co4Ni4O24,286.026589,-0.992446818,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca8Co6Ni2O24,234.6606508,-1.093867849,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca8Co7Ni1O24,207.9048067,-1.14565124,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca8Co8O24,188.5147126,-1.190068881,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca8Cr8O24,0,-1.943950692,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca8Fe1Co7O24,189.0930845,-1.221868916,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca8Fe1Ni7O24,367.1383674,-0.869899182,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca8Fe2Co6O24,193.2294563,-1.250110951,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca8Fe2Ni6O24,342.0400194,-0.953671858,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca8Fe4Co4O24,183.1512,-1.324946022,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca8Fe4Ni4O24,291.0990733,-1.12196146,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca8Fe6Co2O24,185.6616938,-1.387192343,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca8Fe6Ni2O24,237.5833788,-1.290289062,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca8Fe7Co1O24,184.5913156,-1.420641128,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca8Fe7Ni1O24,208.0356581,-1.374705988,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca8Fe8O24,183.3506875,-1.454260164,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca8Mn1Co7O24,132.8719224,-1.293015391,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca8Mn1Fe7O24,185.0512754,-1.467484889,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca8Mn1Ni7O24,366.5030811,-0.884191407,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca8Mn2Co6O24,179.6541322,-1.293536902,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca8Mn2Fe6O24,171.4903633,-1.495971114,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca8Mn2Ni6O24,336.2246968,-0.986801058,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca8Mn4Co4O24,168.8673017,-1.398931172,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca8Mn4Fe4O24,156.0270392,-1.541285064,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca8Mn4Ni4O24,276.0069281,-1.19168136,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca8Mn6Co2O24,165.1182213,-1.497287693,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca8Mn6Fe2O24,158.037965,-1.569124764,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca8Mn6Ni2O24,213.3146595,-1.399036162,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca8Mn7Co1O24,183.8286811,-1.525880954,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca8Mn7Fe1O24,157.9728029,-1.584115239,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca8Mn7Ni1O24,186.4002752,-1.498281813,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca8Mn8O24,164.6603909,-1.592352964,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca8Ni4Co4O24,287.661839,-0.990811568,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca8Ni6Co2O24,361.5797772,-0.866838537,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca8Ni7Co1O24,378.4533713,-0.824937396,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca8Ni8O24,397.2399654,-0.781123256,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca8Ti8O24,12.44807725,-2.774066793,https://doi.org/10.1016/j.commatsci.2018.04.033
Ca8V8O24,0,-2.260366166,https://doi.org/10.1016/j.commatsci.2018.04.033
Cd4Pr4Ni8O24,298.3688313,-0.699772875,https://doi.org/10.1016/j.commatsci.2018.04.033
Dy2Y6Co8O24,49.21928699,-1.867470116,https://doi.org/10.1016/j.commatsci.2018.04.033
Dy2Y6Cr8O24,21.35392388,-2.397843427,https://doi.org/10.1016/j.commatsci.2018.04.033
Dy2Y6Fe8O24,27.12929863,-2.132614399,https://doi.org/10.1016/j.commatsci.2018.04.033
Dy2Y6Ga8O24,75.6574945,-2.319476834,https://doi.org/10.1016/j.commatsci.2018.04.033
Dy2Y6Mn8O24,45.49957094,-2.224063699,https://doi.org/10.1016/j.commatsci.2018.04.033
Dy2Y6Ni8O24,86.1157898,-1.630353241,https://doi.org/10.1016/j.commatsci.2018.04.033
Dy2Y6Sc8O24,34.86837846,-3.169718821,https://doi.org/10.1016/j.commatsci.2018.04.033
Dy2Y6Ti8O24,45.40761163,-2.849604028,https://doi.org/10.1016/j.commatsci.2018.04.033
Dy2Y6V8O24,0,-2.527249401,https://doi.org/10.1016/j.commatsci.2018.04.033
Dy4Y4Co8O24,56.33881581,-1.865791083,https://doi.org/10.1016/j.commatsci.2018.04.033
Dy4Y4Cr8O24,28.48129225,-2.397640144,https://doi.org/10.1016/j.commatsci.2018.04.033
Dy4Y4Fe8O24,34.10036925,-2.132303616,https://doi.org/10.1016/j.commatsci.2018.04.033
Dy4Y4Ga8O24,81.726855,-2.319328051,https://doi.org/10.1016/j.commatsci.2018.04.033
Dy4Y4Mn8O24,52.14150703,-2.223907166,https://doi.org/10.1016/j.commatsci.2018.04.033
Dy4Y4Ni8O24,84.26131862,-1.637648208,https://doi.org/10.1016/j.commatsci.2018.04.033
Dy4Y4Sc8O24,41.13790728,-3.168889788,https://doi.org/10.1016/j.commatsci.2018.04.033
Dy4Y4Ti8O24,51.90442725,-2.849106995,https://doi.org/10.1016/j.commatsci.2018.04.033
Dy4Y4V8O24,0,-2.534124868,https://doi.org/10.1016/j.commatsci.2018.04.033
Dy8Fe8O24,390.4260105,-1.78929855,https://doi.org/10.1016/j.commatsci.2018.04.033
Gd2Y6Co8O24,0,-2.266184887,https://doi.org/10.1016/j.commatsci.2018.04.033
Gd2Y6Cr8O24,0,-2.809001198,https://doi.org/10.1016/j.commatsci.2018.04.033
Gd2Y6Fe8O24,0,-2.53210592,https://doi.org/10.1016/j.commatsci.2018.04.033
Gd2Y6Ga8O24,72.65012738,-2.306993605,https://doi.org/10.1016/j.commatsci.2018.04.033
Gd2Y6Mn8O24,0,-2.582486721,https://doi.org/10.1016/j.commatsci.2018.04.033
Gd2Y6Ni8O24,0,-2.197870512,https://doi.org/10.1016/j.commatsci.2018.04.033
Gd2Y6Sc8O24,28.07241153,-3.160938842,https://doi.org/10.1016/j.commatsci.2018.04.033
Gd2Y6Ti8O24,38.77854738,-2.84270105,https://doi.org/10.1016/j.commatsci.2018.04.033
Gd2Y6V8O24,0,-2.877731422,https://doi.org/10.1016/j.commatsci.2018.04.033
Gd4Y4Co8O24,0,-2.252124126,https://doi.org/10.1016/j.commatsci.2018.04.033
Gd4Y4Cr8O24,0,-2.798594687,https://doi.org/10.1016/j.commatsci.2018.04.033
Gd4Y4Fe8O24,0,-2.536215409,https://doi.org/10.1016/j.commatsci.2018.04.033
Gd4Y4Ga8O24,75.14562075,-2.294928094,https://doi.org/10.1016/j.commatsci.2018.04.033
Gd4Y4Mn8O24,0,-2.567355709,https://doi.org/10.1016/j.commatsci.2018.04.033
Gd4Y4Ni8O24,0,-2.185725751,https://doi.org/10.1016/j.commatsci.2018.04.033
Gd4Y4Sc8O24,27.25161269,-3.151754081,https://doi.org/10.1016/j.commatsci.2018.04.033
Gd4Y4Ti8O24,35.37179875,-2.838575539,https://doi.org/10.1016/j.commatsci.2018.04.033
Gd4Y4V8O24,0,-2.875721661,https://doi.org/10.1016/j.commatsci.2018.04.033
Gd8Fe8O24,293.7439885,-1.831649887,https://doi.org/10.1016/j.commatsci.2018.04.033
Ho8Fe8O24,417.7519315,-1.766937334,https://doi.org/10.1016/j.commatsci.2018.04.033
La1Pr4Mn8Zn3O24,144.7467208,-1.651424923,https://doi.org/10.1016/j.commatsci.2018.04.033
La1Pr4Zn3Co8O24,172.4202031,-1.25701959,https://doi.org/10.1016/j.commatsci.2018.04.033
La1Pr4Zn3Fe8O24,171.6797176,-1.526367873,https://doi.org/10.1016/j.commatsci.2018.04.033
La1Pr4Zn3Ni8O24,0,-1.621819465,https://doi.org/10.1016/j.commatsci.2018.04.033
La1Y4Mn8Zn3O24,121.2044382,-1.712258863,https://doi.org/10.1016/j.commatsci.2018.04.033
La1Y4Zn3Co8O24,168.4649563,-1.31932803,https://doi.org/10.1016/j.commatsci.2018.04.033
La1Y4Zn3Fe8O24,158.3674095,-1.579668063,https://doi.org/10.1016/j.commatsci.2018.04.033
La1Y4Zn3Ni8O24,291.955558,-0.984678655,https://doi.org/10.1016/j.commatsci.2018.04.033
La2Sr6Cr2Fe6O24,89.81673775,-1.722994502,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Ba4Co4Ni4O24,192.2846563,-1.288532324,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Ba4Co6Ni2O24,150.6724681,-1.380199605,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Ba4Co7Ni1O24,124.314124,-1.431585496,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Ba4Fe1Co7O24,114.4077159,-1.502498422,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Ba4Fe1Ni7O24,206.3641636,-1.190063937,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Ba4Fe2Co6O24,114.5071519,-1.538377957,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Ba4Fe2Ni6O24,189.6483646,-1.273702363,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Ba4Mn1Co7O24,111.9204708,-1.523179647,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Ba4Mn1Ni7O24,213.4936817,-1.206342662,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Ba4Mn2Co6O24,114.4981617,-1.574774907,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Ba4Mn2Fe6O24,845.3373003,-1.03493737,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Ba4Mn2Ni6O24,201.3214232,-1.310735314,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Ba4Mn4Co4O24,103.7567545,-1.685417178,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Ba4Mn4Ni4O24,154.4196238,-1.524997116,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Ba4Mn6Co2O24,123.2466292,-1.764626199,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Ba4Mn6Fe2O24,83.0462436,-1.86159702,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Ba4Mn6Ni2O24,118.2485598,-1.704381668,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Ba4Mn7Co1O24,98.1125625,-1.828745709,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Ba4Mn7Fe1O24,87.04599469,-1.868197495,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Ba4Mn7Ni1O24,103.1651528,-1.791071819,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Ba4Ni4Co4O24,177.3461563,-1.303470824,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Ba4Ni6Co2O24,237.0623445,-1.193699543,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Ba4Ni7Co1O24,236.3380285,-1.143795652,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Ca4Co4Ni4O24,177.3178322,-1.344572853,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Ca4Co6Ni2O24,151.356144,-1.420589634,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Ca4Co7Ni1O24,83.54954986,-1.513423775,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Ca4Fe1Co7O24,101.8878918,-1.556091951,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Ca4Fe1Ni7O24,252.0010505,-1.230785966,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Ca4Fe2Co6O24,111.0263278,-1.582932486,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Ca4Fe2Ni6O24,230.9176424,-1.312875892,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Ca4Mn1Co7O24,70.43789669,-1.605735926,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Ca4Mn1Ni7O24,247.4742467,-1.247799941,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Ca4Mn2Co6O24,110.2090876,-1.620137686,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Ca4Mn2Ni6O24,218.1372847,-1.350630593,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Ca4Mn4Co4O24,91.28475717,-1.733669457,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Ca4Mn4Ni4O24,154.7076109,-1.561047645,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Ca4Mn6Co2O24,100.1174267,-1.819444228,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Ca4Mn6Fe2O24,94.83760214,-1.894934549,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Ca4Mn6Ni2O24,116.2787181,-1.745998947,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Ca4Mn7Co1O24,96.92679621,-1.863600988,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Ca4Mn7Fe1O24,94.43350892,-1.901199524,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Ca4Mn7Ni1O24,102.7945838,-1.831814348,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Ca4Ni4Co4O24,179.9993322,-1.341891353,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Ca4Ni6Co2O24,238.5222704,-1.233313322,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Ca4Ni7Co1O24,253.0198645,-1.193788181,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Dy4Co8O24,70.83577191,-1.828248858,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Dy4Cr8O24,0,-2.438387669,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Dy4Fe8O24,0,-2.184403641,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Dy4Ga8O24,32.07826851,-2.360957076,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Dy4Mn8O24,60.52191244,-2.203013692,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Dy4Ni8O24,181.9107747,-1.516953483,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Dy4Sc8O24,0,-3.207795563,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Dy4Ti8O24,60.68027663,-2.839428771,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Dy4V8O24,45.433214,-2.465111643,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Gd4Co8O24,0,-2.194891402,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Gd4Cr8O24,0,-2.775980463,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Gd4Fe8O24,0,-2.530596935,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Gd4Ga8O24,89.23565059,-2.27288562,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Gd4Mn8O24,0,-2.557479985,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Gd4Sc8O24,29.653255,-3.141747607,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Gd4Ti8O24,34.14939813,-2.838895564,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Gd4V8O24,0,-2.872251187,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Ho4Co8O24,71.22675703,-1.833328,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Ho4Cr8O24,0,-2.439570061,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Ho4Fe8O24,0,-2.185513033,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Ho4Ga8O24,33.56831065,-2.362066468,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Ho4Mn8O24,65.03127144,-2.203564334,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Ho4Ni8O24,189.6445098,-1.514689875,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Ho4Sc8O24,0.992490625,-3.208500205,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Ho4Ti8O24,62.11081063,-2.840208663,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Ho4V8O24,47.26926175,-2.465478035,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Nd4Co8O24,41.17090553,-1.800257839,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Nd4Cr8O24,0,-2.4060189,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Nd4Fe8O24,0,-2.153237122,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Nd4Ga8O24,15.44290641,-2.330161307,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Nd4Mn8O24,40.83543394,-2.173960922,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Nd4Ni8O24,133.5596583,-1.507648714,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Nd4Sc8O24,0,-3.180075044,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Nd4Ti8O24,40.79731663,-2.817440251,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Sm4Co8O24,59.05468284,-1.802386558,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Sm4Cr8O24,0,-2.418493869,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Sm4Fe8O24,0,-2.165137591,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Sm4Ga8O24,22.3715509,-2.341972526,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Sm4Mn8O24,44.85051669,-2.183729142,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Sm4Ni8O24,150.5081857,-1.510712683,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Sm4Sc8O24,0,-3.190757013,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Sm4Ti8O24,50.8263675,-2.822939221,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Sm4V8O24,13.39023875,-2.446015593,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Sr4Co4Ni4O24,136.4430882,-1.358388937,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Sr4Co6Ni2O24,97.37215001,-1.447514968,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Sr4Co7Ni1O24,79.32480591,-1.490589859,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Sr4Fe1Co7O24,71.04489782,-1.559876285,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Sr4Fe1Ni7O24,191.4045361,-1.2500298,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Sr4Fe2Co6O24,78.90633383,-1.58799382,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Sr4Fe2Ni6O24,173.7465357,-1.333254976,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Sr4Mn1Co7O24,68.40090273,-1.58071426,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Sr4Mn1Ni7O24,204.5548938,-1.257334025,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Sr4Mn2Co6O24,55.94984366,-1.64733827,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Sr4Mn4Co4O24,54.63840294,-1.754140291,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Sr4Mn4Ni4O24,117.7922768,-1.582569979,https://doi.org/10.1016/j.commatsci.2018.04.033
La4Sr4Mn6Co2O24,59.52415623,-1.842328812,https://doi.org/10.1016/j.commatsci.2018.04.033
