QAgNO3(%),Qpva(%),Qtsc(%),Qseed(%),Qtot(uL/min),loss
29.3191395,20.56873907,0.5002341,0.5002341,811.62,0.702381151
29.71048417,17.88099051,3.779721572,0.500184797,811.7,0.690283966
29.71048417,17.88099051,3.779721572,0.500184797,811.7,0.695694528
29.71048417,17.88099051,3.779721572,0.500184797,811.7,0.692389255
29.71048417,17.88099051,3.779721572,0.500184797,811.7,0.668760102
29.71048417,17.88099051,3.779721572,0.500184797,811.7,0.634914526
29.71048417,17.88099051,3.779721572,0.500184797,811.7,0.659340808
29.71048417,17.88099051,3.779721572,0.500184797,811.7,0.632716236
29.71048417,17.88099051,3.779721572,0.500184797,811.7,0.640750665
29.71048417,17.88099051,3.779721572,0.500184797,811.7,0.62272841
29.71048417,17.88099051,3.779721572,0.500184797,811.7,0.63327397
29.71048417,17.88099051,3.779721572,0.500184797,811.7,0.587606041
29.71048417,17.88099051,3.779721572,0.500184797,811.7,0.635127259
29.71048417,17.88099051,3.779721572,0.500184797,811.7,0.612018767
29.71048417,17.88099051,3.779721572,0.500184797,811.7,0.601054867
29.71048417,17.88099051,3.779721572,0.500184797,811.7,0.602123195
29.71048417,17.88099051,3.779721572,0.500184797,811.7,0.625518096
29.71048417,17.88099051,3.779721572,0.500184797,811.7,0.621456023
29.71048417,17.88099051,3.779721572,0.500184797,811.7,0.637571325
29.71048417,17.88099051,3.779721572,0.500184797,811.7,0.609652478
29.71048417,17.88099051,3.779721572,0.500184797,811.7,0.633758015
29.71048417,17.88099051,3.779721572,0.500184797,811.7,0.628414477
29.71048417,17.88099051,3.779721572,0.500184797,811.7,0.621962743
27.24094636,17.47950467,4.490509368,0.499766119,812.38,0.757513263
27.24094636,17.47950467,4.490509368,0.499766119,812.38,0.746442656
27.24094636,17.47950467,4.490509368,0.499766119,812.38,0.717170996
27.24094636,17.47950467,4.490509368,0.499766119,812.38,0.725253465
27.24094636,17.47950467,4.490509368,0.499766119,812.38,0.686507932
27.24094636,17.47950467,4.490509368,0.499766119,812.38,0.670290448
27.24094636,17.47950467,4.490509368,0.499766119,812.38,0.699906646
27.24094636,17.47950467,4.490509368,0.499766119,812.38,0.653250464
27.24094636,17.47950467,4.490509368,0.499766119,812.38,0.681312401
27.24094636,17.47950467,4.490509368,0.499766119,812.38,0.656468499
27.24094636,17.47950467,4.490509368,0.499766119,812.38,0.658773792
27.24094636,17.47950467,4.490509368,0.499766119,812.38,0.676680012
27.24094636,17.47950467,4.490509368,0.499766119,812.38,0.673225041
27.24094636,17.47950467,4.490509368,0.499766119,812.38,0.647024754
27.24094636,17.47950467,4.490509368,0.499766119,812.38,0.680896093
27.24094636,17.47950467,4.490509368,0.499766119,812.38,0.639423251
27.24094636,17.47950467,4.490509368,0.499766119,812.38,0.6540803
27.24094636,17.47950467,4.490509368,0.499766119,812.38,0.634533801
27.24094636,17.47950467,4.490509368,0.499766119,812.38,0.605781331
27.24094636,17.47950467,4.490509368,0.499766119,812.38,0.645299508
27.24094636,17.47950467,4.490509368,0.499766119,812.38,0.621660424
30.60928195,21.57094345,5.900880949,2.719129878,812.76,0.512833136
30.60928195,21.57094345,5.900880949,2.719129878,812.76,0.542710507
30.60928195,21.57094345,5.900880949,2.719129878,812.76,0.450585959
30.60928195,21.57094345,5.900880949,2.719129878,812.76,0.404899955
30.60928195,21.57094345,5.900880949,2.719129878,812.76,0.420945601
30.60928195,21.57094345,5.900880949,2.719129878,812.76,0.37096462
30.60928195,21.57094345,5.900880949,2.719129878,812.76,0.324012421
30.60928195,21.57094345,5.900880949,2.719129878,812.76,0.343427779
30.60928195,21.57094345,5.900880949,2.719129878,812.76,0.32521162
30.60928195,21.57094345,5.900880949,2.719129878,812.76,0.31167292
30.60928195,21.57094345,5.900880949,2.719129878,812.76,0.321358958
30.60928195,21.57094345,5.900880949,2.719129878,812.76,0.295530586
30.60928195,21.57094345,5.900880949,2.719129878,812.76,0.294722896
30.60928195,21.57094345,5.900880949,2.719129878,812.76,0.289057215
30.60928195,21.57094345,5.900880949,2.719129878,812.76,0.287657292
30.60928195,21.57094345,5.900880949,2.719129878,812.76,0.280541486
30.60928195,21.57094345,5.900880949,2.719129878,812.76,0.279811516
30.60928195,21.57094345,5.900880949,2.719129878,812.76,0.277279132
30.60928195,21.57094345,5.900880949,2.719129878,812.76,0.275723386
30.60928195,21.57094345,5.900880949,2.719129878,812.76,0.271774563
30.60928195,21.57094345,5.900880949,2.719129878,812.76,0.271571256
30.60928195,21.57094345,5.900880949,2.719129878,812.76,0.264563941
30.60928195,21.57094345,5.900880949,2.719129878,812.76,0.265479216
30.9798519,15.56987872,3.640925976,0.710964599,812.98,0.633450306
30.9798519,15.56987872,3.640925976,0.710964599,812.98,0.656180214
30.9798519,15.56987872,3.640925976,0.710964599,812.98,0.615890885
30.9798519,15.56987872,3.640925976,0.710964599,812.98,0.619669413
30.9798519,15.56987872,3.640925976,0.710964599,812.98,0.579925559
30.9798519,15.56987872,3.640925976,0.710964599,812.98,0.572648294
30.9798519,15.56987872,3.640925976,0.710964599,812.98,0.593901675
30.9798519,15.56987872,3.640925976,0.710964599,812.98,0.579325235
30.9798519,15.56987872,3.640925976,0.710964599,812.98,0.585364552
30.9798519,15.56987872,3.640925976,0.710964599,812.98,0.559432004
30.9798519,15.56987872,3.640925976,0.710964599,812.98,0.575416646
30.9798519,15.56987872,3.640925976,0.710964599,812.98,0.565614528
30.9798519,15.56987872,3.640925976,0.710964599,812.98,0.554184844
30.9798519,15.56987872,3.640925976,0.710964599,812.98,0.562475357
30.9798519,15.56987872,3.640925976,0.710964599,812.98,0.571540108
30.9798519,15.56987872,3.640925976,0.710964599,812.98,0.552236566
30.9798519,15.56987872,3.640925976,0.710964599,812.98,0.549517455
30.9798519,15.56987872,3.640925976,0.710964599,812.98,0.574876206
30.9798519,15.56987872,3.640925976,0.710964599,812.98,0.581542063
30.9798519,15.56987872,3.640925976,0.710964599,812.98,0.578532481
30.9798519,15.56987872,3.640925976,0.710964599,812.98,0.558426042
30.9798519,15.56987872,3.640925976,0.710964599,812.98,0.565143321
30.9798519,15.56987872,3.640925976,0.710964599,812.98,0.572455827
29.51976013,17.30977192,4.858926465,3.310558396,813.76,0.397696629
29.51976013,17.30977192,4.858926465,3.310558396,813.76,0.421383076
29.51976013,17.30977192,4.858926465,3.310558396,813.76,0.377261059
29.51976013,17.30977192,4.858926465,3.310558396,813.76,0.306026458
29.51976013,17.30977192,4.858926465,3.310558396,813.76,0.31827017
29.51976013,17.30977192,4.858926465,3.310558396,813.76,0.285723703
29.51976013,17.30977192,4.858926465,3.310558396,813.76,0.27035445
29.51976013,17.30977192,4.858926465,3.310558396,813.76,0.25898194
29.51976013,17.30977192,4.858926465,3.310558396,813.76,0.256007732
29.51976013,17.30977192,4.858926465,3.310558396,813.76,0.248094139
29.51976013,17.30977192,4.858926465,3.310558396,813.76,0.24791974
29.51976013,17.30977192,4.858926465,3.310558396,813.76,0.242769003
29.51976013,17.30977192,4.858926465,3.310558396,813.76,0.235198559
29.51976013,17.30977192,4.858926465,3.310558396,813.76,0.238730501
29.51976013,17.30977192,4.858926465,3.310558396,813.76,0.233105702
29.51976013,17.30977192,4.858926465,3.310558396,813.76,0.234424692
29.51976013,17.30977192,4.858926465,3.310558396,813.76,0.229457018
29.51976013,17.30977192,4.858926465,3.310558396,813.76,0.224868668
29.51976013,17.30977192,4.858926465,3.310558396,813.76,0.222603759
29.51976013,17.30977192,4.858926465,3.310558396,813.76,0.218341837
29.51976013,17.30977192,4.858926465,3.310558396,813.76,0.215916808
29.51976013,17.30977192,4.858926465,3.310558396,813.76,0.211001312
32.70027201,20.43031833,4.15124856,2.009459161,816.14,0.67064673
32.70027201,20.43031833,4.15124856,2.009459161,816.14,0.625668705
32.70027201,20.43031833,4.15124856,2.009459161,816.14,0.598363357
32.70027201,20.43031833,4.15124856,2.009459161,816.14,0.617473933
32.70027201,20.43031833,4.15124856,2.009459161,816.14,0.594251341
32.70027201,20.43031833,4.15124856,2.009459161,816.14,0.551963647
32.70027201,20.43031833,4.15124856,2.009459161,816.14,0.542613054
32.70027201,20.43031833,4.15124856,2.009459161,816.14,0.498405925
32.70027201,20.43031833,4.15124856,2.009459161,816.14,0.44914229
32.70027201,20.43031833,4.15124856,2.009459161,816.14,0.427945083
32.70027201,20.43031833,4.15124856,2.009459161,816.14,0.485578736
32.70027201,20.43031833,4.15124856,2.009459161,816.14,0.413456546
32.70027201,20.43031833,4.15124856,2.009459161,816.14,0.416294734
32.70027201,20.43031833,4.15124856,2.009459161,816.14,0.403893058
32.70027201,20.43031833,4.15124856,2.009459161,816.14,0.373338243
32.70027201,20.43031833,4.15124856,2.009459161,816.14,0.385002923
32.70027201,20.43031833,4.15124856,2.009459161,816.14,0.370087204
32.70027201,20.43031833,4.15124856,2.009459161,816.14,0.345634935
32.70027201,20.43031833,4.15124856,2.009459161,816.14,0.323910997
32.70027201,20.43031833,4.15124856,2.009459161,816.14,0.322569799
32.70027201,20.43031833,4.15124856,2.009459161,816.14,0.321159177
32.70027201,20.43031833,4.15124856,2.009459161,816.14,0.325000851
32.70027201,20.43031833,4.15124856,2.009459161,816.14,0.328391707
30.78909824,18.78043981,6.420032469,7.349830275,813.08,0.276590021
30.78909824,18.78043981,6.420032469,7.349830275,813.08,0.269082307
30.78909824,18.78043981,6.420032469,7.349830275,813.08,0.276053551
30.78909824,18.78043981,6.420032469,7.349830275,813.08,0.288852663
30.78909824,18.78043981,6.420032469,7.349830275,813.08,0.281233417
30.78909824,18.78043981,6.420032469,7.349830275,813.08,0.276250151
30.78909824,18.78043981,6.420032469,7.349830275,813.08,0.2774238
30.78909824,18.78043981,6.420032469,7.349830275,813.08,0.273901387
30.78909824,18.78043981,6.420032469,7.349830275,813.08,0.272670469
30.78909824,18.78043981,6.420032469,7.349830275,813.08,0.275606414
30.78909824,18.78043981,6.420032469,7.349830275,813.08,0.271442705
30.78909824,18.78043981,6.420032469,7.349830275,813.08,0.267918771
30.78909824,18.78043981,6.420032469,7.349830275,813.08,0.273029614
30.78909824,18.78043981,6.420032469,7.349830275,813.08,0.268379456
30.78909824,18.78043981,6.420032469,7.349830275,813.08,0.274209278
30.78909824,18.78043981,6.420032469,7.349830275,813.08,0.28125295
30.78909824,18.78043981,6.420032469,7.349830275,813.08,0.280587253
30.78909824,18.78043981,6.420032469,7.349830275,813.08,0.273059999
30.78909824,18.78043981,6.420032469,7.349830275,813.08,0.269972083
30.78909824,18.78043981,6.420032469,7.349830275,813.08,0.269641251
30.78909824,18.78043981,6.420032469,7.349830275,813.08,0.279157782
30.78909824,18.78043981,6.420032469,7.349830275,813.08,0.285044112
29.96090773,19.29043837,5.85892361,7.66110196,813.46,0.288252332
29.96090773,19.29043837,5.85892361,7.66110196,813.46,0.282600427
29.96090773,19.29043837,5.85892361,7.66110196,813.46,0.275801262
29.96090773,19.29043837,5.85892361,7.66110196,813.46,0.28197632
29.96090773,19.29043837,5.85892361,7.66110196,813.46,0.28655067
29.96090773,19.29043837,5.85892361,7.66110196,813.46,0.281358887
29.96090773,19.29043837,5.85892361,7.66110196,813.46,0.286595238
29.96090773,19.29043837,5.85892361,7.66110196,813.46,0.290032117
29.96090773,19.29043837,5.85892361,7.66110196,813.46,0.28850078
29.96090773,19.29043837,5.85892361,7.66110196,813.46,0.290481742
29.96090773,19.29043837,5.85892361,7.66110196,813.46,0.299570743
29.96090773,19.29043837,5.85892361,7.66110196,813.46,0.298714655
29.96090773,19.29043837,5.85892361,7.66110196,813.46,0.297982987
29.96090773,19.29043837,5.85892361,7.66110196,813.46,0.301366138
29.96090773,19.29043837,5.85892361,7.66110196,813.46,0.302628516
29.96090773,19.29043837,5.85892361,7.66110196,813.46,0.293505072
29.96090773,19.29043837,5.85892361,7.66110196,813.46,0.298747541
29.96090773,19.29043837,5.85892361,7.66110196,813.46,0.304048851
29.96090773,19.29043837,5.85892361,7.66110196,813.46,0.310037906
29.96090773,19.29043837,5.85892361,7.66110196,813.46,0.31088683
29.96090773,19.29043837,5.85892361,7.66110196,813.46,0.304545793
29.96090773,19.29043837,5.85892361,7.66110196,813.46,0.304107858
29.04026747,18.1596932,5.3198289,7.950243375,813.56,0.294402327
29.04026747,18.1596932,5.3198289,7.950243375,813.56,0.295947876
29.04026747,18.1596932,5.3198289,7.950243375,813.56,0.288482856
29.04026747,18.1596932,5.3198289,7.950243375,813.56,0.303258987
29.04026747,18.1596932,5.3198289,7.950243375,813.56,0.295217042
29.04026747,18.1596932,5.3198289,7.950243375,813.56,0.306344283
29.04026747,18.1596932,5.3198289,7.950243375,813.56,0.308139787
29.04026747,18.1596932,5.3198289,7.950243375,813.56,0.286565396
29.04026747,18.1596932,5.3198289,7.950243375,813.56,0.292469879
29.04026747,18.1596932,5.3198289,7.950243375,813.56,0.302329435
29.04026747,18.1596932,5.3198289,7.950243375,813.56,0.306015185
29.04026747,18.1596932,5.3198289,7.950243375,813.56,0.313183346
29.04026747,18.1596932,5.3198289,7.950243375,813.56,0.302145446
29.04026747,18.1596932,5.3198289,7.950243375,813.56,0.311566114
29.04026747,18.1596932,5.3198289,7.950243375,813.56,0.31132559
29.04026747,18.1596932,5.3198289,7.950243375,813.56,0.293169427
29.04026747,18.1596932,5.3198289,7.950243375,813.56,0.308217918
29.04026747,18.1596932,5.3198289,7.950243375,813.56,0.302947379
29.04026747,18.1596932,5.3198289,7.950243375,813.56,0.300684766
29.04026747,18.1596932,5.3198289,7.950243375,813.56,0.306271704
29.04026747,18.1596932,5.3198289,7.950243375,813.56,0.288713587
29.04026747,18.1596932,5.3198289,7.950243375,813.56,0.295936084
29.04026747,18.1596932,5.3198289,7.950243375,813.56,0.302106283
30.07030827,18.14002655,5.818870151,8.660701116,813.56,0.331483848
30.07030827,18.14002655,5.818870151,8.660701116,813.56,0.338018123
30.07030827,18.14002655,5.818870151,8.660701116,813.56,0.343685897
30.07030827,18.14002655,5.818870151,8.660701116,813.56,0.337273059
30.07030827,18.14002655,5.818870151,8.660701116,813.56,0.330804612
30.07030827,18.14002655,5.818870151,8.660701116,813.56,0.326674784
30.07030827,18.14002655,5.818870151,8.660701116,813.56,0.317404966
30.07030827,18.14002655,5.818870151,8.660701116,813.56,0.313567051
30.07030827,18.14002655,5.818870151,8.660701116,813.56,0.341224671
30.07030827,18.14002655,5.818870151,8.660701116,813.56,0.323867354
30.07030827,18.14002655,5.818870151,8.660701116,813.56,0.321343108
30.07030827,18.14002655,5.818870151,8.660701116,813.56,0.321571678
30.07030827,18.14002655,5.818870151,8.660701116,813.56,0.327426875
30.07030827,18.14002655,5.818870151,8.660701116,813.56,0.312330084
30.07030827,18.14002655,5.818870151,8.660701116,813.56,0.319123808
30.07030827,18.14002655,5.818870151,8.660701116,813.56,0.32377549
30.07030827,18.14002655,5.818870151,8.660701116,813.56,0.32924691
30.07030827,18.14002655,5.818870151,8.660701116,813.56,0.334742016
30.07030827,18.14002655,5.818870151,8.660701116,813.56,0.332114853
30.07030827,18.14002655,5.818870151,8.660701116,813.56,0.322479626
30.07030827,18.14002655,5.818870151,8.660701116,813.56,0.331759579
30.07030827,18.14002655,5.818870151,8.660701116,813.56,0.311422558
28.86993289,19.16959611,5.430320313,7.679638143,813.58,0.280977551
28.86993289,19.16959611,5.430320313,7.679638143,813.58,0.281300338
28.86993289,19.16959611,5.430320313,7.679638143,813.58,0.274730175
28.86993289,19.16959611,5.430320313,7.679638143,813.58,0.282284309
28.86993289,19.16959611,5.430320313,7.679638143,813.58,0.282508532
28.86993289,19.16959611,5.430320313,7.679638143,813.58,0.291834285
28.86993289,19.16959611,5.430320313,7.679638143,813.58,0.28890654
28.86993289,19.16959611,5.430320313,7.679638143,813.58,0.292865903
28.86993289,19.16959611,5.430320313,7.679638143,813.58,0.291036768
28.86993289,19.16959611,5.430320313,7.679638143,813.58,0.295205449
28.86993289,19.16959611,5.430320313,7.679638143,813.58,0.292742909
28.86993289,19.16959611,5.430320313,7.679638143,813.58,0.288540641
28.86993289,19.16959611,5.430320313,7.679638143,813.58,0.285616876
28.86993289,19.16959611,5.430320313,7.679638143,813.58,0.293544906
28.86993289,19.16959611,5.430320313,7.679638143,813.58,0.275961469
28.86993289,19.16959611,5.430320313,7.679638143,813.58,0.291213364
28.86993289,19.16959611,5.430320313,7.679638143,813.58,0.275256963
28.86993289,19.16959611,5.430320313,7.679638143,813.58,0.262723253
28.86993289,19.16959611,5.430320313,7.679638143,813.58,0.26367991
28.86993289,19.16959611,5.430320313,7.679638143,813.58,0.258204228
28.86993289,19.16959611,5.430320313,7.679638143,813.58,0.25586471
28.86993289,19.16959611,5.430320313,7.679638143,813.58,0.25937619
29.79011011,18.44032639,5.728961856,7.419878097,813.76,0.289733019
29.79011011,18.44032639,5.728961856,7.419878097,813.76,0.287391892
29.79011011,18.44032639,5.728961856,7.419878097,813.76,0.280104141
29.79011011,18.44032639,5.728961856,7.419878097,813.76,0.290566824
29.79011011,18.44032639,5.728961856,7.419878097,813.76,0.297703142
29.79011011,18.44032639,5.728961856,7.419878097,813.76,0.295974166
29.79011011,18.44032639,5.728961856,7.419878097,813.76,0.302870171
29.79011011,18.44032639,5.728961856,7.419878097,813.76,0.302436276
29.79011011,18.44032639,5.728961856,7.419878097,813.76,0.297684123
29.79011011,18.44032639,5.728961856,7.419878097,813.76,0.303248622
29.79011011,18.44032639,5.728961856,7.419878097,813.76,0.300236598
29.79011011,18.44032639,5.728961856,7.419878097,813.76,0.295609454
29.79011011,18.44032639,5.728961856,7.419878097,813.76,0.28372414
29.79011011,18.44032639,5.728961856,7.419878097,813.76,0.275034202
29.79011011,18.44032639,5.728961856,7.419878097,813.76,0.274634176
29.79011011,18.44032639,5.728961856,7.419878097,813.76,0.277847681
29.79011011,18.44032639,5.728961856,7.419878097,813.76,0.271144054
29.79011011,18.44032639,5.728961856,7.419878097,813.76,0.27492709
29.79011011,18.44032639,5.728961856,7.419878097,813.76,0.264451138
29.79011011,18.44032639,5.728961856,7.419878097,813.76,0.272139488
29.79011011,18.44032639,5.728961856,7.419878097,813.76,0.277111021
29.79011011,18.44032639,5.728961856,7.419878097,813.76,0.282477531
30.41106661,17.42057544,6.100887,7.479299246,813.98,0.296833428
30.41106661,17.42057544,6.100887,7.479299246,813.98,0.282452945
30.41106661,17.42057544,6.100887,7.479299246,813.98,0.282297663
30.41106661,17.42057544,6.100887,7.479299246,813.98,0.298686587
30.41106661,17.42057544,6.100887,7.479299246,813.98,0.303476793
30.41106661,17.42057544,6.100887,7.479299246,813.98,0.310365957
30.41106661,17.42057544,6.100887,7.479299246,813.98,0.305812946
30.41106661,17.42057544,6.100887,7.479299246,813.98,0.306369088
30.41106661,17.42057544,6.100887,7.479299246,813.98,0.303157798
30.41106661,17.42057544,6.100887,7.479299246,813.98,0.283521245
30.41106661,17.42057544,6.100887,7.479299246,813.98,0.29475409
30.41106661,17.42057544,6.100887,7.479299246,813.98,0.288854493
30.41106661,17.42057544,6.100887,7.479299246,813.98,0.285567177
30.41106661,17.42057544,6.100887,7.479299246,813.98,0.280573754
30.41106661,17.42057544,6.100887,7.479299246,813.98,0.271638788
30.41106661,17.42057544,6.100887,7.479299246,813.98,0.276134614
30.41106661,17.42057544,6.100887,7.479299246,813.98,0.278548172
30.41106661,17.42057544,6.100887,7.479299246,813.98,0.289056352
30.41106661,17.42057544,6.100887,7.479299246,813.98,0.28823212
30.41106661,17.42057544,6.100887,7.479299246,813.98,0.289814765
30.41106661,17.42057544,6.100887,7.479299246,813.98,0.284385553
30.41106661,17.42057544,6.100887,7.479299246,813.98,0.285626027
28.68058968,17.82063882,5.87960688,7.87960688,814,0.32724456
28.68058968,17.82063882,5.87960688,7.87960688,814,0.325430736
28.68058968,17.82063882,5.87960688,7.87960688,814,0.330433325
28.68058968,17.82063882,5.87960688,7.87960688,814,0.315783602
28.68058968,17.82063882,5.87960688,7.87960688,814,0.327869369
28.68058968,17.82063882,5.87960688,7.87960688,814,0.310044136
28.68058968,17.82063882,5.87960688,7.87960688,814,0.32001589
28.68058968,17.82063882,5.87960688,7.87960688,814,0.302761772
28.68058968,17.82063882,5.87960688,7.87960688,814,0.310641925
28.68058968,17.82063882,5.87960688,7.87960688,814,0.311600781
28.68058968,17.82063882,5.87960688,7.87960688,814,0.306691724
28.68058968,17.82063882,5.87960688,7.87960688,814,0.311220253
28.68058968,17.82063882,5.87960688,7.87960688,814,0.323134713
28.68058968,17.82063882,5.87960688,7.87960688,814,0.322079273
28.68058968,17.82063882,5.87960688,7.87960688,814,0.324096796
28.68058968,17.82063882,5.87960688,7.87960688,814,0.315811102
28.68058968,17.82063882,5.87960688,7.87960688,814,0.320845013
28.68058968,17.82063882,5.87960688,7.87960688,814,0.323570184
28.68058968,17.82063882,5.87960688,7.87960688,814,0.325791321
28.68058968,17.82063882,5.87960688,7.87960688,814,0.319225525
28.68058968,17.82063882,5.87960688,7.87960688,814,0.324592203
29.03994497,19.23058026,6.33076205,7.659804451,814.12,0.325700863
29.03994497,19.23058026,6.33076205,7.659804451,814.12,0.310591841
29.03994497,19.23058026,6.33076205,7.659804451,814.12,0.306463001
29.03994497,19.23058026,6.33076205,7.659804451,814.12,0.316214653
29.03994497,19.23058026,6.33076205,7.659804451,814.12,0.308834457
29.03994497,19.23058026,6.33076205,7.659804451,814.12,0.317190403
29.03994497,19.23058026,6.33076205,7.659804451,814.12,0.331861946
29.03994497,19.23058026,6.33076205,7.659804451,814.12,0.326008222
29.03994497,19.23058026,6.33076205,7.659804451,814.12,0.322231383
29.03994497,19.23058026,6.33076205,7.659804451,814.12,0.332246229
29.03994497,19.23058026,6.33076205,7.659804451,814.12,0.324901215
29.03994497,19.23058026,6.33076205,7.659804451,814.12,0.329867986
29.03994497,19.23058026,6.33076205,7.659804451,814.12,0.335624024
29.03994497,19.23058026,6.33076205,7.659804451,814.12,0.324850467
29.03994497,19.23058026,6.33076205,7.659804451,814.12,0.327399254
29.03994497,19.23058026,6.33076205,7.659804451,814.12,0.324079329
29.03994497,19.23058026,6.33076205,7.659804451,814.12,0.336669464
29.03994497,19.23058026,6.33076205,7.659804451,814.12,0.33670541
29.03994497,19.23058026,6.33076205,7.659804451,814.12,0.324937286
29.03994497,19.23058026,6.33076205,7.659804451,814.12,0.326895046
29.03994497,19.23058026,6.33076205,7.659804451,814.12,0.322088187
29.03994497,19.23058026,6.33076205,7.659804451,814.12,0.316476732
29.03994497,19.23058026,6.33076205,7.659804451,814.12,0.316872828
29.85063627,17.56006486,5.041025893,7.021077974,814.12,0.237010122
29.85063627,17.56006486,5.041025893,7.021077974,814.12,0.243828258
29.85063627,17.56006486,5.041025893,7.021077974,814.12,0.240364225
29.85063627,17.56006486,5.041025893,7.021077974,814.12,0.254795435
29.85063627,17.56006486,5.041025893,7.021077974,814.12,0.262109157
29.85063627,17.56006486,5.041025893,7.021077974,814.12,0.267332937
29.85063627,17.56006486,5.041025893,7.021077974,814.12,0.266969311
29.85063627,17.56006486,5.041025893,7.021077974,814.12,0.272527888
29.85063627,17.56006486,5.041025893,7.021077974,814.12,0.27215767
29.85063627,17.56006486,5.041025893,7.021077974,814.12,0.268233837
29.85063627,17.56006486,5.041025893,7.021077974,814.12,0.273066652
29.85063627,17.56006486,5.041025893,7.021077974,814.12,0.278043684
29.85063627,17.56006486,5.041025893,7.021077974,814.12,0.277935004
29.85063627,17.56006486,5.041025893,7.021077974,814.12,0.279774276
29.85063627,17.56006486,5.041025893,7.021077974,814.12,0.276348157
29.85063627,17.56006486,5.041025893,7.021077974,814.12,0.271347827
29.85063627,17.56006486,5.041025893,7.021077974,814.12,0.274917787
29.85063627,17.56006486,5.041025893,7.021077974,814.12,0.276352629
29.85063627,17.56006486,5.041025893,7.021077974,814.12,0.27137463
29.85063627,17.56006486,5.041025893,7.021077974,814.12,0.266305971
29.85063627,17.56006486,5.041025893,7.021077974,814.12,0.256331691
29.85063627,17.56006486,5.041025893,7.021077974,814.12,0.248520303
30.67040067,19.46102636,6.630309283,8.109170413,814.14,0.316579357
30.67040067,19.46102636,6.630309283,8.109170413,814.14,0.314432397
30.67040067,19.46102636,6.630309283,8.109170413,814.14,0.307638196
30.67040067,19.46102636,6.630309283,8.109170413,814.14,0.31624701
30.67040067,19.46102636,6.630309283,8.109170413,814.14,0.318233539
30.67040067,19.46102636,6.630309283,8.109170413,814.14,0.325532728
30.67040067,19.46102636,6.630309283,8.109170413,814.14,0.322072864
30.67040067,19.46102636,6.630309283,8.109170413,814.14,0.319221202
30.67040067,19.46102636,6.630309283,8.109170413,814.14,0.328742247
30.67040067,19.46102636,6.630309283,8.109170413,814.14,0.330909357
30.67040067,19.46102636,6.630309283,8.109170413,814.14,0.331641359
30.67040067,19.46102636,6.630309283,8.109170413,814.14,0.337770127
30.67040067,19.46102636,6.630309283,8.109170413,814.14,0.332388555
30.67040067,19.46102636,6.630309283,8.109170413,814.14,0.33144612
30.67040067,19.46102636,6.630309283,8.109170413,814.14,0.322262347
30.67040067,19.46102636,6.630309283,8.109170413,814.14,0.317999992
30.67040067,19.46102636,6.630309283,8.109170413,814.14,0.319014466
30.67040067,19.46102636,6.630309283,8.109170413,814.14,0.312418407
30.67040067,19.46102636,6.630309283,8.109170413,814.14,0.314004995
30.67040067,19.46102636,6.630309283,8.109170413,814.14,0.310326782
30.67040067,19.46102636,6.630309283,8.109170413,814.14,0.317479729
30.67040067,19.46102636,6.630309283,8.109170413,814.14,0.3153832
30.67040067,19.46102636,6.630309283,8.109170413,814.14,0.31838
30.11986049,18.39907648,6.440045193,7.619000835,814.28,0.315959499
30.11986049,18.39907648,6.440045193,7.619000835,814.28,0.304575123
30.11986049,18.39907648,6.440045193,7.619000835,814.28,0.299126462
30.11986049,18.39907648,6.440045193,7.619000835,814.28,0.296013851
30.11986049,18.39907648,6.440045193,7.619000835,814.28,0.298125614
30.11986049,18.39907648,6.440045193,7.619000835,814.28,0.315223426
30.11986049,18.39907648,6.440045193,7.619000835,814.28,0.300965574
30.11986049,18.39907648,6.440045193,7.619000835,814.28,0.314831841
30.11986049,18.39907648,6.440045193,7.619000835,814.28,0.304833081
30.11986049,18.39907648,6.440045193,7.619000835,814.28,0.306655781
30.11986049,18.39907648,6.440045193,7.619000835,814.28,0.304244665
30.11986049,18.39907648,6.440045193,7.619000835,814.28,0.300939576
30.11986049,18.39907648,6.440045193,7.619000835,814.28,0.299402035
30.11986049,18.39907648,6.440045193,7.619000835,814.28,0.296286856
30.11986049,18.39907648,6.440045193,7.619000835,814.28,0.292240969
30.11986049,18.39907648,6.440045193,7.619000835,814.28,0.281982652
30.11986049,18.39907648,6.440045193,7.619000835,814.28,0.275605497
30.11986049,18.39907648,6.440045193,7.619000835,814.28,0.283955137
30.11986049,18.39907648,6.440045193,7.619000835,814.28,0.286062357
30.11986049,18.39907648,6.440045193,7.619000835,814.28,0.280672981
30.11986049,18.39907648,6.440045193,7.619000835,814.28,0.27874707
30.11986049,18.39907648,6.440045193,7.619000835,814.28,0.282205022
30.11986049,18.39907648,6.440045193,7.619000835,814.28,0.269663311
30.53993665,18.59945491,5.750484936,6.749821985,814.54,0.258531634
30.53993665,18.59945491,5.750484936,6.749821985,814.54,0.246544982
30.53993665,18.59945491,5.750484936,6.749821985,814.54,0.24181148
30.53993665,18.59945491,5.750484936,6.749821985,814.54,0.243551446
30.53993665,18.59945491,5.750484936,6.749821985,814.54,0.24477088
30.53993665,18.59945491,5.750484936,6.749821985,814.54,0.257451876
30.53993665,18.59945491,5.750484936,6.749821985,814.54,0.244437651
30.53993665,18.59945491,5.750484936,6.749821985,814.54,0.252033794
30.53993665,18.59945491,5.750484936,6.749821985,814.54,0.244856439
30.53993665,18.59945491,5.750484936,6.749821985,814.54,0.23914375
